MNB,SVM,accuracy,balanced_accuracy,f1,precision,M.S,M/S,S/M
4,10,0.9103333333,0.8605265176,0.9097924773,0.9099579046,4.1,0.4,2.5
4,11,0.9103333333,0.8605265176,0.9098530708,0.9100596512,4.11,0.3636363636,2.75
4,12,0.9106666667,0.861420228,0.9102321143,0.9103727837,4.12,0.3333333333,3
4,13,0.9106666667,0.861420228,0.9102462466,0.9103608295,4.13,0.3076923077,3.25
4,14,0.9103333333,0.861119188,0.9099227435,0.909983782,4.14,0.2857142857,3.5
4,15,0.9106666667,0.8620840534,0.9103173934,0.9104150454,4.15,0.2666666667,3.75
4,16,0.9106666667,0.8620840534,0.9103173934,0.9104150454,4.16,0.25,4
4,17,0.9103333333,0.8621168941,0.9100159683,0.9100974211,4.17,0.2352941176,4.25
4,18,0.91,0.861958164,0.9096974191,0.9097775059,4.18,0.2222222222,4.5
4,19,0.91,0.861958164,0.9096974191,0.9097775059,4.19,0.2105263158,4.75
4,20,0.9103333333,0.8624507748,0.9100331619,0.9101021442,4.2,0.2,5
4,21,0.9103333333,0.8627135006,0.9100377168,0.9100597329,4.21,0.1904761905,5.25
4,22,0.9103333333,0.8627135006,0.9100377168,0.9100597329,4.22,0.1818181818,5.5
4,23,0.9106666667,0.8645653524,0.9103908265,0.9104434662,4.23,0.1739130435,5.75
4,24,0.9103333333,0.8643354674,0.9100645248,0.9101131969,4.24,0.1666666667,6
4,25,0.91,0.8638428565,0.9097193933,0.9097559668,4.25,0.16,6.25
4,26,0.9106666667,0.8646345393,0.9104056017,0.9104469858,4.26,0.1538461538,6.5
4,27,0.9106666667,0.8646345393,0.9104056017,0.9104469858,4.27,0.1481481481,6.75
4,28,0.9106666667,0.8646345393,0.9104056017,0.9104469858,4.28,0.1428571429,7
4,29,0.9106666667,0.8646345393,0.9104056017,0.9104469858,4.29,0.1379310345,7.25
4,30,0.9106666667,0.8646345393,0.9104056017,0.9104469858,4.3,0.1333333333,7.5
4,31,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.31,0.1290322581,7.75
4,32,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.32,0.125,8
4,33,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.33,0.1212121212,8.25
4,34,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.34,0.1176470588,8.5
4,35,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.35,0.1142857143,8.75
4,36,0.9103333333,0.8644758092,0.9101036051,0.9101743848,4.36,0.1111111111,9
4,37,0.9096666667,0.8641583489,0.9094557107,0.9095579474,4.37,0.1081081081,9.25
4,38,0.9096666667,0.8641583489,0.9094557107,0.9095579474,4.38,0.1052631579,9.5
4,39,0.9096666667,0.8641583489,0.9094557107,0.9095579474,4.39,0.1025641026,9.75
4,40,0.9086666667,0.8636110035,0.908494281,0.9086260495,4.4,0.1,10
4,41,0.9086666667,0.8636110035,0.908494281,0.9086260495,4.41,0.09756097561,10.25
4,42,0.909,0.8637697336,0.9088195445,0.9089314283,4.42,0.09523809524,10.5
4,43,0.909,0.8637697336,0.9088195445,0.9089314283,4.43,0.09302325581,10.75
4,44,0.909,0.8637697336,0.9088195445,0.9089314283,4.44,0.09090909091,11
4,45,0.909,0.8641036143,0.9088298925,0.9089548938,4.45,0.08888888889,11.25
4,46,0.909,0.8641036143,0.9088298925,0.9089548938,4.46,0.08695652174,11.5
4,47,0.909,0.8641036143,0.9088643293,0.9090275845,4.47,0.08510638298,11.75
4,48,0.909,0.8641036143,0.9088643293,0.9090275845,4.48,0.08333333333,12
4,49,0.909,0.8641036143,0.9088643293,0.9090275845,4.49,0.08163265306,12.25
4,50,0.9086666667,0.8638737293,0.9085454127,0.9086902267,4.5,0.08,12.5
4,51,0.9086666667,0.8638737293,0.9085454127,0.9086902267,4.51,0.07843137255,12.75
4,52,0.909,0.8657255811,0.9088955135,0.9090764172,4.52,0.07692307692,13
4,53,0.909,0.8657255811,0.9088955135,0.9090764172,4.53,0.07547169811,13.25
4,54,0.909,0.8657255811,0.9088955135,0.9090764172,4.54,0.07407407407,13.5
4,55,0.909,0.8657255811,0.9088955135,0.9090764172,4.55,0.07272727273,13.75
4,56,0.909,0.8657255811,0.9088955135,0.9090764172,4.56,0.07142857143,14
4,57,0.909,0.8657255811,0.9088955135,0.9090764172,4.57,0.0701754386,14.25
4,58,0.909,0.8657255811,0.9088955135,0.9090764172,4.58,0.06896551724,14.5
4,59,0.909,0.8657255811,0.9088955135,0.9090764172,4.59,0.06779661017,14.75
4,60,0.909,0.8657255811,0.9088955135,0.9090764172,4.6,0.06666666667,15
4,61,0.909,0.8657255811,0.9088955135,0.9090764172,4.61,0.06557377049,15.25
4,62,0.909,0.8657255811,0.9088955135,0.9090764172,4.62,0.06451612903,15.5
4,63,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.63,0.06349206349,15.75
4,64,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.64,0.0625,16
4,65,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.65,0.06153846154,16.25
4,66,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.66,0.06060606061,16.5
4,67,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.67,0.05970149254,16.75
4,68,0.9086666667,0.865566851,0.9085764647,0.9087586689,4.68,0.05882352941,17
4,69,0.9083333333,0.8650050532,0.9082306309,0.9084175134,4.69,0.05797101449,17.25
4,70,0.9083333333,0.8650050532,0.9082306309,0.9084175134,4.7,0.05714285714,17.5
4,71,0.9083333333,0.8650050532,0.9082306309,0.9084175134,4.71,0.05633802817,17.75
4,72,0.9083333333,0.8650050532,0.9082306309,0.9084175134,4.72,0.05555555556,18
4,73,0.9086666667,0.8651637834,0.9085692406,0.9087554367,4.73,0.05479452055,18.25
4,74,0.9086666667,0.8651637834,0.9085692406,0.9087554367,4.74,0.05405405405,18.5
4,75,0.9083333333,0.8646019856,0.9082456354,0.9084633638,4.75,0.05333333333,18.75
4,76,0.9083333333,0.8646019856,0.9082456354,0.9084633638,4.76,0.05263157895,19
4,77,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.77,0.05194805195,19.25
4,78,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.78,0.05128205128,19.5
4,79,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.79,0.05063291139,19.75
4,80,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.8,0.05,20
4,81,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.81,0.04938271605,20.25
4,82,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.82,0.0487804878,20.5
4,83,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.83,0.04819277108,20.75
4,84,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.84,0.04761904762,21
4,85,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.85,0.04705882353,21.25
4,86,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.86,0.04651162791,21.5
4,87,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.87,0.04597701149,21.75
4,88,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.88,0.04545454545,22
4,89,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.89,0.04494382022,22.25
4,90,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.9,0.04444444444,22.5
4,91,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.91,0.04395604396,22.75
4,92,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.92,0.04347826087,23
4,93,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.93,0.04301075269,23.25
4,94,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.94,0.04255319149,23.5
4,95,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.95,0.04210526316,23.75
4,96,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.96,0.04166666667,24
4,97,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.97,0.0412371134,24.25
4,98,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.98,0.04081632653,24.5
4,99,0.9086666667,0.8647607158,0.9085714044,0.9087704873,4.99,0.0404040404,24.75
4,100,0.9086666667,0.8647607158,0.9085714044,0.9087704873,5,0.04,25
5,1,0.8523333333,0.6841560119,0.8397589099,0.8604752682,5.01,5,0.2
5,2,0.867,0.7096705268,0.85649936,0.8722044327,5.02,2.5,0.4
5,3,0.883,0.7543629166,0.8767589929,0.8852989119,5.03,1.666666667,0.6
5,4,0.8936666667,0.7873227636,0.889799445,0.8930019408,5.04,1.25,0.8
5,5,0.9,0.8100003895,0.8973661064,0.8992899201,5.05,1,1
5,6,0.903,0.8274159148,0.9013169866,0.9022820325,5.06,0.8333333333,1.2
5,7,0.9033333333,0.8357319156,0.9020934801,0.9026379914,5.07,0.7142857143,1.4
5,8,0.904,0.8410575861,0.9029311768,0.9034160218,5.08,0.625,1.6
5,9,0.906,0.8484228868,0.9051300435,0.9053955649,5.09,0.5555555556,1.8
5,10,0.9076666667,0.8529109754,0.9069210105,0.907104426,5.1,0.5,2
5,11,0.908,0.8576768161,0.9073805524,0.9075798592,5.11,0.4545454545,2.2
5,12,0.91,0.8599647198,0.9094314213,0.9095947358,5.12,0.4166666667,2.4
5,13,0.9103333333,0.8605265176,0.9098530708,0.9100596512,5.13,0.3846153846,2.6
5,14,0.9103333333,0.8605265176,0.9098530708,0.9100596512,5.14,0.3571428571,2.8
5,15,0.9106666667,0.861420228,0.9102321143,0.9103727837,5.15,0.3333333333,3
5,16,0.9106666667,0.861420228,0.9102462466,0.9103608295,5.16,0.3125,3.2
5,17,0.9106666667,0.861420228,0.9102462466,0.9103608295,5.17,0.2941176471,3.4
5,18,0.9106666667,0.8616809858,0.9102822924,0.910350276,5.18,0.2777777778,3.6
5,19,0.9106666667,0.8620840534,0.9103173934,0.9104150454,5.19,0.2631578947,3.8
5,20,0.9106666667,0.8620840534,0.9103173934,0.9104150454,5.2,0.25,4
5,21,0.9103333333,0.8621168941,0.9100159683,0.9100974211,5.21,0.2380952381,4.2
5,22,0.91,0.861958164,0.9096974191,0.9097775059,5.22,0.2272727273,4.4
5,23,0.91,0.861958164,0.9096974191,0.9097775059,5.23,0.2173913043,4.6
5,24,0.91,0.861958164,0.9096974191,0.9097775059,5.24,0.2083333333,4.8
5,25,0.9103333333,0.8624507748,0.9100331619,0.9101021442,5.25,0.2,5
5,26,0.9103333333,0.8627135006,0.9100377168,0.9100597329,5.26,0.1923076923,5.2
5,27,0.9103333333,0.8627135006,0.9100377168,0.9100597329,5.27,0.1851851852,5.4
5,28,0.9106666667,0.8645653524,0.9103908265,0.9104434662,5.28,0.1785714286,5.6
5,29,0.9106666667,0.8645653524,0.9103908265,0.9104434662,5.29,0.1724137931,5.8
5,30,0.9103333333,0.8643354674,0.9100645248,0.9101131969,5.3,0.1666666667,6
5,31,0.91,0.8638428565,0.9097193933,0.9097559668,5.31,0.1612903226,6.2
5,32,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.32,0.15625,6.4
5,33,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.33,0.1515151515,6.6
5,34,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.34,0.1470588235,6.8
5,35,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.35,0.1428571429,7
5,36,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.36,0.1388888889,7.2
5,37,0.9106666667,0.8646345393,0.9104056017,0.9104469858,5.37,0.1351351351,7.4
5,38,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.38,0.1315789474,7.6
5,39,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.39,0.1282051282,7.8
5,40,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.4,0.125,8
5,41,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.41,0.1219512195,8.2
5,42,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.42,0.119047619,8.4
5,43,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.43,0.1162790698,8.6
5,44,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.44,0.1136363636,8.8
5,45,0.9103333333,0.8644758092,0.9101036051,0.9101743848,5.45,0.1111111111,9
5,46,0.9096666667,0.8641583489,0.9094557107,0.9095579474,5.46,0.1086956522,9.2
5,47,0.9096666667,0.8641583489,0.9094557107,0.9095579474,5.47,0.1063829787,9.4
5,48,0.9096666667,0.8641583489,0.9094557107,0.9095579474,5.48,0.1041666667,9.6
5,49,0.9096666667,0.8641583489,0.9094557107,0.9095579474,5.49,0.1020408163,9.8
5,50,0.9086666667,0.8636110035,0.908494281,0.9086260495,5.5,0.1,10
5,51,0.9086666667,0.8636110035,0.908494281,0.9086260495,5.51,0.09803921569,10.2
5,52,0.9086666667,0.8636110035,0.908494281,0.9086260495,5.52,0.09615384615,10.4
5,53,0.909,0.8637697336,0.9088195445,0.9089314283,5.53,0.09433962264,10.6
5,54,0.909,0.8637697336,0.9088195445,0.9089314283,5.54,0.09259259259,10.8
5,55,0.909,0.8637697336,0.9088195445,0.9089314283,5.55,0.09090909091,11
5,56,0.909,0.8641036143,0.9088298925,0.9089548938,5.56,0.08928571429,11.2
5,57,0.909,0.8641036143,0.9088298925,0.9089548938,5.57,0.08771929825,11.4
5,58,0.909,0.8641036143,0.9088298925,0.9089548938,5.58,0.08620689655,11.6
5,59,0.909,0.8641036143,0.9088643293,0.9090275845,5.59,0.08474576271,11.8
5,60,0.909,0.8641036143,0.9088643293,0.9090275845,5.6,0.08333333333,12
5,61,0.909,0.8641036143,0.9088643293,0.9090275845,5.61,0.08196721311,12.2
5,62,0.9086666667,0.8638737293,0.9085454127,0.9086902267,5.62,0.08064516129,12.4
5,63,0.9086666667,0.8638737293,0.9085454127,0.9086902267,5.63,0.07936507937,12.6
5,64,0.9086666667,0.8638737293,0.9085454127,0.9086902267,5.64,0.078125,12.8
5,65,0.909,0.8657255811,0.9088955135,0.9090764172,5.65,0.07692307692,13
5,66,0.909,0.8657255811,0.9088955135,0.9090764172,5.66,0.07575757576,13.2
5,67,0.909,0.8657255811,0.9088955135,0.9090764172,5.67,0.07462686567,13.4
5,68,0.909,0.8657255811,0.9088955135,0.9090764172,5.68,0.07352941176,13.6
5,69,0.909,0.8657255811,0.9088955135,0.9090764172,5.69,0.07246376812,13.8
5,70,0.909,0.8657255811,0.9088955135,0.9090764172,5.7,0.07142857143,14
5,71,0.909,0.8657255811,0.9088955135,0.9090764172,5.71,0.07042253521,14.2
5,72,0.909,0.8657255811,0.9088955135,0.9090764172,5.72,0.06944444444,14.4
5,73,0.909,0.8657255811,0.9088955135,0.9090764172,5.73,0.06849315068,14.6
5,74,0.909,0.8657255811,0.9088955135,0.9090764172,5.74,0.06756756757,14.8
5,75,0.909,0.8657255811,0.9088955135,0.9090764172,5.75,0.06666666667,15
5,76,0.909,0.8657255811,0.9088955135,0.9090764172,5.76,0.06578947368,15.2
5,77,0.909,0.8657255811,0.9088955135,0.9090764172,5.77,0.06493506494,15.4
5,78,0.909,0.8657255811,0.9088955135,0.9090764172,5.78,0.0641025641,15.6
5,79,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.79,0.06329113924,15.8
5,80,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.8,0.0625,16
5,81,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.81,0.06172839506,16.2
5,82,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.82,0.06097560976,16.4
5,83,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.83,0.06024096386,16.6
5,84,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.84,0.05952380952,16.8
5,85,0.9086666667,0.865566851,0.9085764647,0.9087586689,5.85,0.05882352941,17
5,86,0.9083333333,0.8650050532,0.9082306309,0.9084175134,5.86,0.05813953488,17.2
5,87,0.9083333333,0.8650050532,0.9082306309,0.9084175134,5.87,0.05747126437,17.4
5,88,0.9083333333,0.8650050532,0.9082306309,0.9084175134,5.88,0.05681818182,17.6
5,89,0.9083333333,0.8650050532,0.9082306309,0.9084175134,5.89,0.05617977528,17.8
5,90,0.9083333333,0.8650050532,0.9082306309,0.9084175134,5.9,0.05555555556,18
5,91,0.9086666667,0.8651637834,0.9085692406,0.9087554367,5.91,0.05494505495,18.2
5,92,0.9086666667,0.8651637834,0.9085692406,0.9087554367,5.92,0.05434782609,18.4
5,93,0.9083333333,0.8646019856,0.9082456354,0.9084633638,5.93,0.05376344086,18.6
5,94,0.9083333333,0.8646019856,0.9082456354,0.9084633638,5.94,0.05319148936,18.8
5,95,0.9083333333,0.8646019856,0.9082456354,0.9084633638,5.95,0.05263157895,19
5,96,0.9086666667,0.8647607158,0.9085714044,0.9087704873,5.96,0.05208333333,19.2
5,97,0.9086666667,0.8647607158,0.9085714044,0.9087704873,5.97,0.05154639175,19.4
5,98,0.9086666667,0.8647607158,0.9085714044,0.9087704873,5.98,0.05102040816,19.6
5,99,0.9086666667,0.8647607158,0.9085714044,0.9087704873,5.99,0.05050505051,19.8
5,100,0.9086666667,0.8647607158,0.9085714044,0.9087704873,6,0.05,20
6,1,0.849,0.6796881361,0.8361689319,0.8575184731,6.01,6,0.1666666667
6,2,0.861,0.7008189886,0.8499397374,0.8680907493,6.02,3,0.3333333333
6,3,0.8736666667,0.7242488351,0.8645774783,0.8766429299,6.03,2,0.5
6,4,0.8856666667,0.7611586912,0.8799407421,0.8867294575,6.04,1.5,0.6666666667
6,5,0.896,0.7966802581,0.8926728577,0.8953951074,6.05,1.2,0.8333333333
6,6,0.9,0.8100003895,0.8973661064,0.8992899201,6.06,1,1
6,7,0.9023333333,0.824142933,0.9004502046,0.9017493764,6.07,0.8571428571,1.166666667
6,8,0.9026666667,0.833193914,0.9013475724,0.9020738387,6.08,0.75,1.333333333
6,9,0.9036666667,0.8375837674,0.9024801101,0.9029893939,6.09,0.6666666667,1.5
6,10,0.904,0.8410575861,0.9029311768,0.9034160218,6.1,0.6,1.666666667
6,11,0.906,0.8486856126,0.9051434047,0.9053598232,6.11,0.5454545455,1.833333333
6,12,0.9076666667,0.8529109754,0.9069210105,0.907104426,6.12,0.5,2
6,13,0.9086666667,0.858397344,0.9080527759,0.9082694085,6.13,0.4615384615,2.166666667
6,14,0.9096666667,0.859472109,0.9090951929,0.9092756083,6.14,0.4285714286,2.333333333
6,15,0.9103333333,0.8605265176,0.9097924773,0.9099579046,6.15,0.4,2.5
6,16,0.9103333333,0.8605265176,0.9098530708,0.9100596512,6.16,0.375,2.666666667
6,17,0.9103333333,0.8605265176,0.9098530708,0.9100596512,6.17,0.3529411765,2.833333333
6,18,0.9106666667,0.861420228,0.9102321143,0.9103727837,6.18,0.3333333333,3
6,19,0.9106666667,0.861420228,0.9102462466,0.9103608295,6.19,0.3157894737,3.166666667
6,20,0.9106666667,0.861420228,0.9102462466,0.9103608295,6.2,0.3,3.333333333
6,21,0.9103333333,0.861119188,0.9099227435,0.909983782,6.21,0.2857142857,3.5
6,22,0.9106666667,0.8620840534,0.9103173934,0.9104150454,6.22,0.2727272727,3.666666667
6,23,0.9106666667,0.8620840534,0.9103173934,0.9104150454,6.23,0.2608695652,3.833333333
6,24,0.9106666667,0.8620840534,0.9103173934,0.9104150454,6.24,0.25,4
6,25,0.9103333333,0.8621168941,0.9100159683,0.9100974211,6.25,0.24,4.166666667
6,26,0.91,0.861958164,0.9096974191,0.9097775059,6.26,0.2307692308,4.333333333
6,27,0.91,0.861958164,0.9096974191,0.9097775059,6.27,0.2222222222,4.5
6,28,0.91,0.861958164,0.9096974191,0.9097775059,6.28,0.2142857143,4.666666667
6,29,0.9103333333,0.8624507748,0.9100331619,0.9101021442,6.29,0.2068965517,4.833333333
6,30,0.9103333333,0.8624507748,0.9100331619,0.9101021442,6.3,0.2,5
6,31,0.9103333333,0.8627135006,0.91004742,0.9100908197,6.31,0.1935483871,5.166666667
6,32,0.9103333333,0.8627135006,0.9100377168,0.9100597329,6.32,0.1875,5.333333333
6,33,0.9103333333,0.8627135006,0.9100377168,0.9100597329,6.33,0.1818181818,5.5
6,34,0.9106666667,0.8645653524,0.9103908265,0.9104434662,6.34,0.1764705882,5.666666667
6,35,0.9106666667,0.8645653524,0.9103908265,0.9104434662,6.35,0.1714285714,5.833333333
6,36,0.9103333333,0.8643354674,0.9100645248,0.9101131969,6.36,0.1666666667,6
6,37,0.91,0.8638428565,0.9097193933,0.9097559668,6.37,0.1621621622,6.166666667
6,38,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.38,0.1578947368,6.333333333
6,39,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.39,0.1538461538,6.5
6,40,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.4,0.15,6.666666667
6,41,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.41,0.1463414634,6.833333333
6,42,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.42,0.1428571429,7
6,43,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.43,0.1395348837,7.166666667
6,44,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.44,0.1363636364,7.333333333
6,45,0.9106666667,0.8646345393,0.9104056017,0.9104469858,6.45,0.1333333333,7.5
6,46,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.46,0.1304347826,7.666666667
6,47,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.47,0.1276595745,7.833333333
6,48,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.48,0.125,8
6,49,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.49,0.1224489796,8.166666667
6,50,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.5,0.12,8.333333333
6,51,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.51,0.1176470588,8.5
6,52,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.52,0.1153846154,8.666666667
6,53,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.53,0.1132075472,8.833333333
6,54,0.9103333333,0.8644758092,0.9101036051,0.9101743848,6.54,0.1111111111,9
6,55,0.9096666667,0.8641583489,0.9094557107,0.9095579474,6.55,0.1090909091,9.166666667
6,56,0.9096666667,0.8641583489,0.9094557107,0.9095579474,6.56,0.1071428571,9.333333333
6,57,0.9096666667,0.8641583489,0.9094557107,0.9095579474,6.57,0.1052631579,9.5
6,58,0.9096666667,0.8641583489,0.9094557107,0.9095579474,6.58,0.1034482759,9.666666667
6,59,0.9096666667,0.8641583489,0.9094557107,0.9095579474,6.59,0.1016949153,9.833333333
6,60,0.9086666667,0.8636110035,0.908494281,0.9086260495,6.6,0.1,10
6,61,0.9086666667,0.8636110035,0.908494281,0.9086260495,6.61,0.09836065574,10.16666667
6,62,0.9086666667,0.8636110035,0.908494281,0.9086260495,6.62,0.09677419355,10.33333333
6,63,0.909,0.8637697336,0.9088195445,0.9089314283,6.63,0.09523809524,10.5
6,64,0.909,0.8637697336,0.9088195445,0.9089314283,6.64,0.09375,10.66666667
6,65,0.909,0.8637697336,0.9088195445,0.9089314283,6.65,0.09230769231,10.83333333
6,66,0.909,0.8637697336,0.9088195445,0.9089314283,6.66,0.09090909091,11
6,67,0.909,0.8641036143,0.9088298925,0.9089548938,6.67,0.08955223881,11.16666667
6,68,0.909,0.8641036143,0.9088298925,0.9089548938,6.68,0.08823529412,11.33333333
6,69,0.909,0.8641036143,0.9088298925,0.9089548938,6.69,0.08695652174,11.5
6,70,0.909,0.8641036143,0.9088643293,0.9090275845,6.7,0.08571428571,11.66666667
6,71,0.909,0.8641036143,0.9088643293,0.9090275845,6.71,0.08450704225,11.83333333
6,72,0.909,0.8641036143,0.9088643293,0.9090275845,6.72,0.08333333333,12
6,73,0.909,0.8641036143,0.9088643293,0.9090275845,6.73,0.08219178082,12.16666667
6,74,0.9086666667,0.8638737293,0.9085454127,0.9086902267,6.74,0.08108108108,12.33333333
6,75,0.9086666667,0.8638737293,0.9085454127,0.9086902267,6.75,0.08,12.5
6,76,0.9086666667,0.8638737293,0.9085454127,0.9086902267,6.76,0.07894736842,12.66666667
6,77,0.9086666667,0.8638737293,0.9085454127,0.9086902267,6.77,0.07792207792,12.83333333
6,78,0.909,0.8657255811,0.9088955135,0.9090764172,6.78,0.07692307692,13
6,79,0.909,0.8657255811,0.9088955135,0.9090764172,6.79,0.07594936709,13.16666667
